REPORTED_WKLY_SPEND,REPORTED_WKLY_SPEND_USF,REPORTED_WKLY_SPEND_COMPETITOR_1,REPORTED_COP_SPEND,REPORTED_PRODUCE_SPEND,SMALL_QTY_RANK,DEL_FLEX_RANK,CUT_TIME_RANK,CUST_NBR,DIV_NBR,PYR_SEG_CD
1,1,0,0,0,0,0,0,140122,11,Hospitality
1830.663269,1830.663269,0,0,0,0,0,0,93739,64,Education
1,1,0,0,0,0,0,0,68818,31,Other
79.24538462,79.24538462,0,0,0,0,0,0,85993,67,Hospitality
706.4386538,706.4386538,0,0,0,0,0,0,59259,16,Retail
741.3519231,741.3519231,0,0,0,0,0,0,28685,33,Hospitality
61.99038462,61.99038462,0,0,0,0,0,0,97123,47,Independent Restaurant
177.2336539,177.2336539,0,0,0,0,0,0,123721,24,Retail
2133.304231,2133.304231,0,0,0,0,0,0,112601,50,Hospitality
719.8330769,719.8330769,0,0,0,0,0,0,13844,38,Independent Restaurant
8498.183654,8498.183654,0,0,0,0,0,0,80921,50,Other
10217.93385,10217.93385,0,0,0,0,0,0,86264,7,Hospitality
1297.739808,1297.739808,0,0,0,0,0,0,67837,50,Other
35292.56673,35292.56673,0,0,0,0,0,0,87814,38,Independent Restaurant
14601.48519,14601.48519,0,0,0,0,0,0,48715,11,Independent Restaurant
191.4225,191.4225,0,0,0,0,0,0,63611,10,Independent Restaurant
1,1,0,0,0,0,0,0,119818,58,Education
3010.683654,3010.683654,0,0,0,0,0,0,50322,17,Other
9134.902692,9134.902692,0,0,0,0,0,0,92896,48,Independent Restaurant
1866.439808,1866.439808,0,0,0,0,0,0,99832,9,Independent Restaurant
1,1,0,0,0,0,0,0,101608,30,Education
2116.009423,2116.009423,0,0,0,0,0,0,37855,20,Independent Restaurant
10928.89115,10928.89115,0,0,0,0,0,0,130248,14,Independent Restaurant
5800.687692,5800.687692,0,0,0,0,0,0,8766,24,Independent Restaurant
4630.161154,4630.161154,0,0,0,0,0,0,79870,10,Independent Restaurant
1232.679808,1232.679808,0,0,0,0,0,0,33996,31,Retail
12427.17904,12427.17904,0,0,0,0,0,0,56693,30,Independent Restaurant
52.05961538,52.05961538,0,0,0,0,0,0,60877,54,Government
1,1,0,0,0,0,0,0,53867,32,Hospitality
1,1,0,0,0,0,0,0,126137,13,Other
648.2321154,648.2321154,0,0,0,0,0,0,42364,54,Education
1,1,0,0,0,0,0,0,26036,58,Education
3382.024808,3382.024808,0,0,0,0,0,0,129162,48,Independent Restaurant
6988.928077,6988.928077,0,0,0,0,0,0,128762,17,Retail
4305.167692,4305.167692,0,0,0,0,0,0,14613,49,Independent Restaurant
661.7855769,661.7855769,0,0,0,0,0,0,95357,20,Independent Restaurant
1037.681923,1037.681923,0,0,0,0,0,0,120393,59,Independent Restaurant
1482.774231,1482.774231,0,0,0,0,0,0,65013,23,Independent Restaurant
83.50596154,83.50596154,0,0,0,0,0,0,70184,32,Independent Restaurant
1137.408846,1137.408846,0,0,0,0,0,0,31152,22,Education
12023.58538,12023.58538,0,0,0,0,0,0,123831,23,Independent Restaurant
5123.067692,5123.067692,0,0,0,0,0,0,88040,6,Independent Restaurant
55553.84538,55553.84538,0,0,0,0,0,0,45893,49,Hospitality
510.7853846,510.7853846,0,0,0,0,0,0,60335,58,Independent Restaurant
1,1,0,0,0,0,0,0,19964,48,Independent Restaurant
1,1,0,0,0,0,0,0,95425,25,Education
1,1,0,0,0,0,0,0,45633,34,Independent Restaurant
2933.784423,2933.784423,0,0,0,0,0,0,47579,3,Independent Restaurant
1760.414423,1760.414423,0,0,0,0,0,0,152630,6,Independent Restaurant
249.2661538,249.2661538,0,0,0,0,0,0,60702,16,Regional
1,1,0,0,0,0,0,0,102719,16,Government
3106.483846,3106.483846,0,0,0,0,0,0,82715,36,Regional
149.7530769,149.7530769,0,0,0,0,0,0,70238,31,Independent Restaurant
149.7530769,149.7530769,0,0,0,0,0,0,70238,31,Independent Restaurant
856.1415384,856.1415384,0,0,0,0,0,0,41418,1,Other
2393.112692,2393.112692,0,0,0,0,0,0,49723,11,Independent Restaurant
1619.203462,1619.203462,0,0,0,0,0,0,14064,60,Hospitality
1217.835577,1217.835577,0,0,0,0,0,0,71176,66,Retail
5112.486154,5112.486154,0,0,0,0,0,0,87150,16,Hospitality
20283.74808,20283.74808,0,0,0,0,0,0,119734,37,Independent Restaurant
283.4198077,283.4198077,0,0,0,0,0,0,122162,33,Hospitality
885.7601923,885.7601923,0,0,0,0,0,0,44308,60,Independent Restaurant
533.8011539,533.8011539,0,0,0,0,0,0,89465,33,Health Care
108.3048077,108.3048077,0,0,0,0,0,0,57890,37,Education
108.3048077,108.3048077,0,0,0,0,0,0,57890,54,Health Care
1,1,0,0,0,0,0,0,96529,50,Other
1,1,0,0,0,0,0,0,111663,13,Education
3826.069615,3826.069615,0,0,0,0,0,0,113570,48,Independent Restaurant
1,1,0,0,0,0,0,0,63872,2,Government
1116.981731,1116.981731,0,0,0,0,0,0,29049,16,Independent Restaurant
1085.711154,1085.711154,0,0,0,0,0,0,30563,36,Independent Restaurant
1,1,0,0,0,0,0,0,151145,58,Education
9722.292115,9722.292115,0,0,0,0,0,0,26926,33,Independent Restaurant
343.2519231,343.2519231,0,0,0,0,0,0,45571,25,Independent Restaurant
963.2926923,963.2926923,0,0,0,0,0,0,86469,60,Government
1,1,0,0,0,0,0,0,39817,8,Education
1385.282885,1385.282885,0,0,0,0,0,0,67710,10,Education
24896.525,24896.525,0,0,0,0,0,0,96800,34,Retail
1934.284231,1934.284231,0,0,0,0,0,0,142398,2,Independent Restaurant
5174.825962,5174.825962,0,0,0,0,0,0,81428,11,Hospitality
1,1,0,0,0,0,0,0,35404,36,Independent Restaurant
5997.627115,5997.627115,0,0,0,0,0,0,95299,48,Education
1008.049423,1008.049423,0,0,0,0,0,0,31778,32,Hospitality
1,1,0,0,0,0,0,0,41174,37,Hospitality
1,1,0,0,0,0,0,0,21753,28,Independent Restaurant
1147.991346,1147.991346,0,0,0,0,0,0,123299,38,Independent Restaurant
2101.351923,2101.351923,0,0,0,0,0,0,23118,13,Retail
1,1,0,0,0,0,0,0,122895,38,Hospitality
1,1,0,0,0,0,0,0,23501,30,Education
2973.420577,2973.420577,0,0,0,0,0,0,109013,32,Independent Restaurant
1,1,0,0,0,0,0,0,50575,13,Independent Restaurant
1,1,0,0,0,0,0,0,43180,53,Independent Restaurant
14.41730769,14.41730769,0,0,0,0,0,0,76621,24,Hospitality
316.3119231,316.3119231,0,0,0,0,0,0,84468,2,Retail
353.5188462,353.5188462,0,0,0,0,0,0,43927,42,Retail
1,1,0,0,0,0,0,0,7089,52,Education
1844.6725,1844.6725,0,0,0,0,0,0,135575,16,Health Care
7446.475577,7446.475577,0,0,0,0,0,0,111884,48,Independent Restaurant
788.4551923,788.4551923,0,0,0,0,0,0,24162,1,Independent Restaurant
788.4551923,788.4551923,0,0,0,0,0,0,24162,1,Independent Restaurant
257.3865385,257.3865385,0,0,0,0,0,0,63236,3,Retail
9941.806923,9941.806923,0,0,0,0,0,0,24119,1,Independent Restaurant
1,1,0,0,0,0,0,0,71822,24,Hospitality
1068.469615,1068.469615,0,0,0,0,0,0,5467,39,Independent Restaurant
1396.318077,1396.318077,0,0,0,0,0,0,38968,65,Independent Restaurant
157.2275,157.2275,0,0,0,0,0,0,91133,1,Independent Restaurant
125.6553846,125.6553846,0,0,0,0,0,0,71971,26,Education
1,1,0,0,0,0,0,0,99605,36,Hospitality
1,1,0,0,0,0,0,0,141687,3,Independent Restaurant
2714.534231,2714.534231,0,0,0,0,0,0,48447,10,Independent Restaurant
1918.420962,1918.420962,0,0,0,0,0,0,87198,16,Hospitality
6108.249808,6108.249808,0,0,0,0,0,0,129883,11,Independent Restaurant
856.9446154,856.9446154,0,0,0,0,0,0,151203,24,Independent Restaurant
1,1,0,0,0,0,0,0,55532,19,Education
3083.458462,3083.458462,0,0,0,0,0,0,106139,45,Health Care
1,1,0,0,0,0,0,0,130183,3,Education
1,1,0,0,0,0,0,0,41651,58,Health Care
19244.52692,19244.52692,0,0,0,0,0,0,137117,33,Hospitality
1,1,0,0,0,0,0,0,115208,36,Other
7244.96,7244.96,0,0,0,0,0,0,32370,13,Independent Restaurant
2791.089231,2791.089231,0,0,0,0,0,0,125954,3,Education
1063.016346,1063.016346,0,0,0,0,0,0,81176,47,Other
1063.016346,1063.016346,0,0,0,0,0,0,81176,47,Other
762.4246154,762.4246154,0,0,0,0,0,0,58184,53,Retail
5183.663462,5183.663462,0,0,0,0,0,0,120767,33,Hospitality
2755.395577,2755.395577,0,0,0,0,0,0,34009,14,Independent Restaurant
1,1,0,0,0,0,0,0,42304,54,Education
315.3873077,315.3873077,0,0,0,0,0,0,107851,42,Independent Restaurant
533.7396154,533.7396154,0,0,0,0,0,0,30321,35,Other
712.5640385,712.5640385,0,0,0,0,0,0,148112,12,Independent Restaurant
1,1,0,0,0,0,0,0,57168,58,Education
4591.968077,4591.968077,0,0,0,0,0,0,18423,13,Other
3186.744423,3186.744423,0,0,0,0,0,0,102942,53,Independent Restaurant
160.8675,160.8675,0,0,0,0,0,0,107367,16,Education
218.2296154,218.2296154,0,0,0,0,0,0,153816,42,Regional
403.1707692,403.1707692,0,0,0,0,0,0,123725,1,Independent Restaurant
403.1707692,403.1707692,0,0,0,0,0,0,123725,1,Independent Restaurant
4409.227692,4409.227692,0,0,0,0,0,0,100203,48,Independent Restaurant
4640.681346,4640.681346,0,0,0,0,0,0,59666,38,Education
473.5276923,473.5276923,0,0,0,0,0,0,119821,58,Other
934.2971154,934.2971154,0,0,0,0,0,0,139187,37,Hospitality
977.0732143,977.0732143,0,4200,3600,1,8,7,100765,64,Hospitality
8401.644038,8401.644038,0,1000,2000,1,8,7,30459,47,Independent Restaurant
1086.223333,1086.223333,0,3150,90,1,6,9,78655,3,Education
6214.007115,6214.007115,0,1992,1992,1,5,8,46401,67,Hospitality
5367.117885,5367.117885,0,6300,350,1,3,9,112491,49,Retail
22186.385,22186.385,0,1500,600,1,9,7,95239,64,Regional
5391.393462,5391.393462,0,4200,1800,1,5,10,153960,42,Independent Restaurant
11189.14192,11189.14192,0,2500,0,1,8,7,110554,9,Independent Restaurant
876.9851923,876.9851923,0,80,200,1,7,8,70090,31,Independent Restaurant
876.9851923,876.9851923,0,80,200,1,7,8,70090,31,Independent Restaurant
1561.127917,1561.127917,0,1200,1600,1,10,5,27188,27,Independent Restaurant
6974.342692,6974.342692,0,1600,1600,1,3,7,70882,1,Regional
1336.702308,1336.702308,0,1280,1024,1,6,2,147916,17,Independent Restaurant
1336.702308,1336.702308,0,1280,1024,1,6,2,147916,49,Independent Restaurant
25052.79143,25052.79143,0,0,0,1,10,7,80793,49,Regional
82.73057693,82.73057693,0,750,500,1,6,10,117255,3,Independent Restaurant
169.5946154,169.5946154,0,0,125,1,5,4,148653,71,Retail
1024.041731,1024.041731,0,625,625,1,6,10,28730,37,Independent Restaurant
1130.239615,1130.239615,0,800,600,1,10,4,75048,5,Education
729.4894231,729.4894231,0,400,0,1,8,9,92872,34,Education
18.58076923,18.58076923,0,600,1000,1,6,9,23213,36,Hospitality
10.79557692,10.79557692,0,800,200,1,10,7,70277,2,Independent Restaurant
759.2107692,759.2107692,0,1200,600,1,9,5,91996,26,Independent Restaurant
1601.560962,1601.560962,0,1600,40,1,5,8,112942,35,Independent Restaurant
397.8425,397.8425,0,0,0,1,5,4,110246,13,Health Care
1350.400769,1350.400769,0,600,300,1,4,3,147754,20,Independent Restaurant
182.8948077,182.8948077,0,600,300,1,5,4,70225,34,Independent Restaurant
1196.888654,1196.888654,0,520,260,1,10,7,104821,54,Health Care
134.35,134.35,0,300,600,1,7,2,45328,60,Hospitality
1983.756667,1983.756667,0,100,0,1,9,4,71755,8,Education
218.9907692,218.9907692,0,150,200,1,7,10,122630,61,Retail
2.82692308,2.82692308,0,0,200,1,3,7,117401,22,Independent Restaurant
0,0,0,700,20,1,4,6,121270,5,Education
951.9384615,951.9384615,0,350,350,1,5,10,136554,33,Education
1246.183846,1246.183846,0,480,80,1,10,4,37447,35,Hospitality
830.45,830.45,0,200,280,1,7,9,106036,37,Hospitality
998.0032692,998.0032692,0,80,0,1,6,7,102702,16,Hospitality
2477.15,2477.15,0,262.5,37.5,1,3,4,10455,58,Education
397.2105769,397.2105769,0,450,0,1,10,3,100704,10,Independent Restaurant
397.2105769,397.2105769,0,450,0,1,10,3,100704,10,Independent Restaurant
924.7782692,924.7782692,0,50,50,1,9,4,89572,53,Retail
4416.988462,4416.988462,0,0,0,1,2,9,34623,13,Independent Restaurant
647.79125,647.79125,0,75,0,1,2,9,78300,2,Other
1,1,0,8,0,1,10,3,119154,19,Other
1,1,0,0,0,1,7,9,41682,58,Independent Restaurant
1641.918235,1641.918235,0,656.7672941,656.7672941,2,8,6,91638,27,Hospitality
178.494375,178.494375,0,133.8707813,0,2,7,9,87248,8,Other
122168.2362,122168.2362,0,17250,1150,2,5,9,98413,10,Independent Restaurant
4325.005192,4325.005192,0,2450,0,2,3,9,86309,61,Education
195.7084615,195.7084615,0,1980,1020,2,7,3,119293,30,Education
1197.756923,1197.756923,0,4500,500,2,3,7,53506,47,Independent Restaurant
463.2507692,463.2507692,0,2000,400,2,8,6,58859,29,Independent Restaurant
3409.297692,3409.297692,0,1800,1000,2,8,9,52571,3,Independent Restaurant
1122.765577,1122.765577,0,700,350,2,5,6,23089,11,Independent Restaurant
767.8686538,767.8686538,0,750,750,2,7,10,29653,6,Independent Restaurant
3790.071923,3790.071923,0,0,750,2,3,6,120575,54,Independent Restaurant
2716.422115,2716.422115,0,540,270,2,4,6,120287,26,Retail
3089.531923,3089.531923,0,25,125,2,6,5,61827,47,Independent Restaurant
1827.1375,1827.1375,0,1000,750,2,3,4,29469,8,Education
238.6176923,238.6176923,0,0,2000,2,3,10,53805,48,Independent Restaurant
2140.015385,2140.015385,0,500,0,2,9,4,11344,33,Independent Restaurant
1130.892308,1130.892308,0,1000,400,2,1,4,10621,6,Independent Restaurant
1130.892308,1130.892308,0,1000,400,2,1,4,10621,7,Independent Restaurant
1875.900192,1875.900192,0,20,20,2,4,7,492,71,Regional
7060.970833,7060.970833,0,600,400,2,9,10,70956,26,Education
2136.424038,2136.424038,0,480,800,2,6,8,89782,27,Education
1562.251731,1562.251731,0,300,150,2,10,7,121614,58,Independent Restaurant
1774.017885,1774.017885,0,900,0,2,10,5,88452,29,Health Care
866.2255769,866.2255769,0,750,300,2,6,9,119496,5,Independent Restaurant
1202.432308,1202.432308,0,1200,150,2,9,8,51524,52,Retail
516.2459615,516.2459615,0,75,0,2,5,6,117984,8,Independent Restaurant
1363.149038,1363.149038,0,300,450,2,9,6,104951,33,Education
715.4344231,715.4344231,0,396,396,2,4,10,116523,65,Health Care
834.5638461,834.5638461,0,480,180,2,4,10,153597,6,Other
1289.846346,1289.846346,0,0,0,2,10,5,72336,29,Independent Restaurant
318.6203846,318.6203846,0,340,330,2,7,10,73481,54,Independent Restaurant
698.6501923,698.6501923,0,500,400,2,8,6,62876,28,Other
1129.942308,1129.942308,0,0,97.5,2,6,7,16524,3,Hospitality
18.71634615,18.71634615,0,480,0,2,5,7,85835,32,Hospitality
572.27,572.27,0,60,120,2,3,8,103931,66,Independent Restaurant
11.86211538,11.86211538,0,0,0,2,9,10,7990,12,Other
166.0925,166.0925,0,250,0,2,4,1,54286,52,Education
234.8663462,234.8663462,0,250,50,2,1,4,86971,19,Education
482.8873077,482.8873077,0,200,200,2,7,10,90561,1,Education
134.5573333,134.5573333,0,12,16,2,6,1,21907,48,Education
4696.758462,4696.758462,0,1409.027538,2348.379231,3,2,5,135870,8,Independent Restaurant
15449.52846,15449.52846,0,17500,2500,3,7,4,124563,32,Education
9421.528654,9421.528654,0,1600,3200,3,2,6,88791,37,Independent Restaurant
4749.881346,4749.881346,0,4950,1050,3,5,10,131813,13,Independent Restaurant
9123.556154,9123.556154,0,0,1000,3,9,10,24858,30,Independent Restaurant
9111.960577,9111.960577,0,450,180,3,2,1,686,11,Independent Restaurant
19437.26,19437.26,0,750,1500,3,2,6,94497,3,Independent Restaurant
8121.802692,8121.802692,0,2800,1400,3,5,9,58026,33,Independent Restaurant
17719.34846,17719.34846,0,1400,0,3,8,9,78878,13,Education
3087.744808,3087.744808,0,3000,900,3,4,10,134007,66,Hospitality
6886.133462,6886.133462,0,4800,0,3,8,4,50803,31,Retail
27306.38,27306.38,0,750,250,3,5,10,35093,14,Regional
674.0688462,674.0688462,0,0,0,3,6,7,90358,29,Hospitality
5128.397115,5128.397115,0,2500,1000,3,8,9,120538,54,Independent Restaurant
158.4015385,158.4015385,0,1575,900,3,7,5,60841,29,Independent Restaurant
4627.090962,4627.090962,0,2000,1200,3,4,8,58032,33,Retail
3315.915385,3315.915385,0,2550,300,3,10,9,136645,53,Retail
9703.220769,9703.220769,0,2250,750,3,6,8,110164,13,Education
2784.518462,2784.518462,0,125,1250,3,2,4,47260,28,Independent Restaurant
981.2157692,981.2157692,0,300,300,3,10,4,6379,10,Independent Restaurant
1697.118654,1697.118654,0,1200,400,3,9,10,128452,14,Independent Restaurant
1906.407115,1906.407115,0,760,760,3,4,8,142408,20,Retail
2136.424038,2136.424038,0,540,810,3,10,5,89782,27,Education
516.3111539,516.3111539,0,170,510,3,5,9,26958,33,Other
752.1448387,752.1448387,0,1275,0,3,9,2,147830,22,Independent Restaurant
1743.953462,1743.953462,0,1200,160,3,10,9,115537,17,Independent Restaurant
0,0,0,375,600,3,10,1,152600,5,Education
1277.120192,1277.120192,0,150,75,3,4,7,33103,28,Hospitality
163.5742308,163.5742308,0,900,300,3,4,6,7661,48,Independent Restaurant
726.23,726.23,0,0,0,3,8,5,20175,13,Other
715.4344231,715.4344231,0,360,360,3,5,9,116523,65,Health Care
235.5171154,235.5171154,0,240,360,3,4,10,99418,3,Hospitality
395.7211364,395.7211364,0,0,0,3,9,4,91336,24,Retail
1521.507115,1521.507115,0,500,250,3,9,8,104986,33,Other
428.0242308,428.0242308,0,0,0,3,4,10,2802,50,Hospitality
27.5625,27.5625,0,100,0,3,5,4,8027,30,Education
31.25173077,31.25173077,0,250,0,3,5,8,139412,42,Hospitality
112.8830769,112.8830769,0,350,200,3,6,8,139384,42,Independent Restaurant
364.7040385,364.7040385,0,500,0,3,1,6,69950,21,Independent Restaurant
1055.164038,1055.164038,0,600,200,3,8,9,87249,38,Independent Restaurant
380.4726923,380.4726923,0,0,50,3,4,10,36552,46,Independent Restaurant
1271.308462,1271.308462,0,600,200,3,5,7,115360,51,Independent Restaurant
599.0875,599.0875,0,360,270,3,10,8,102253,1,Education
76.42173913,76.42173913,0,450,90,3,5,7,26004,58,Education
553.1688462,553.1688462,0,160,480,3,7,10,91444,42,Independent Restaurant
15604.95346,15604.95346,0,400,160,3,1,9,141921,13,Regional
268.5115385,268.5115385,0,0,0,3,10,5,15816,64,Other
77.86673077,77.86673077,0,195,0,3,8,7,85917,52,Independent Restaurant
429.3888462,429.3888462,0,240,0,3,8,4,23694,38,Other
65.31634615,65.31634615,0,165,90,3,4,7,132199,32,Health Care
187.6225,187.6225,0,200,0,3,7,8,4864,65,Other
187.767,187.767,0,25,100,3,4,2,98226,32,Education
13023.91865,13023.91865,0,6000,2000,4,3,7,40724,6,Hospitality
5281.903077,5281.903077,0,1000,500,4,2,3,21436,21,Hospitality
21103.89333,21103.89333,0,4000,4000,4,3,9,1844,36,Independent Restaurant
6491.857885,6491.857885,0,4000,4000,4,9,2,106623,1,Independent Restaurant
9049.137308,9049.137308,0,4500,900,4,8,6,67914,52,Regional
2728.544615,2728.544615,0,4050,4050,4,10,7,38654,51,Independent Restaurant
559.6421154,559.6421154,0,160,0,4,9,10,86455,6,Retail
2547.122692,2547.122692,0,1800,1800,4,8,10,67101,49,Independent Restaurant
2493.337308,2493.337308,0,2750,1375,4,7,6,5302,48,Independent Restaurant
4834.081923,4834.081923,0,3000,750,4,9,8,13648,30,Independent Restaurant
19866.05143,19866.05143,0,1500,750,4,5,8,21711,22,Other
140.6861538,140.6861538,0,2100,1050,4,3,7,55516,19,Health Care
5126.136923,5126.136923,0,400,200,4,7,9,64523,2,Independent Restaurant
4863.2325,4863.2325,0,1500,1200,4,2,7,19882,28,Independent Restaurant
3366.118269,3366.118269,0,1050,1050,4,5,9,25774,37,Independent Restaurant
2914.588269,2914.588269,0,1500,500,4,5,8,93131,65,Independent Restaurant
910.1213462,910.1213462,0,875,0,4,3,6,91964,1,Independent Restaurant
910.1213462,910.1213462,0,875,0,4,3,6,91964,1,Independent Restaurant
2805.690962,2805.690962,0,1000,125,4,8,7,118162,24,Independent Restaurant
1959.431538,1959.431538,0,1000,500,4,5,9,135656,58,Education
4196.224615,4196.224615,0,360,180,4,1,10,134614,8,Education
822.7501923,822.7501923,0,150,0,4,9,7,27182,27,Retail
2534.703889,2534.703889,0,750,300,4,6,7,7084,50,Hospitality
934.8632692,934.8632692,0,600,300,4,2,9,10534,59,Independent Restaurant
1693.131731,1693.131731,0,180,720,4,9,6,106480,16,Hospitality
305.4071154,305.4071154,0,700,10,4,7,9,17061,49,Other
815.5440385,815.5440385,0,450,150,4,10,7,113168,47,Government
698.0315385,698.0315385,0,500,300,4,1,8,83974,48,Independent Restaurant
1118.482692,1118.482692,0,0,0,4,5,9,96549,3,Independent Restaurant
907.5296154,907.5296154,0,375,75,4,9,10,37695,36,Independent Restaurant
7.87711538,7.87711538,0,40,120,4,1,5,60966,19,Retail
1,1,0,0,0,4,1,9,47651,13,Education
1137.408846,1137.408846,0,0,0,4,5,7,31152,22,Education
13023.91865,13023.91865,0,7814.351192,2604.783731,5,1,8,40724,6,Hospitality
15927.84365,15927.84365,0,6000,10000,5,2,6,90104,24,Regional
12086.43481,12086.43481,0,7500,3000,5,2,10,110361,13,Independent Restaurant
13954.54904,13954.54904,0,2250,6000,5,1,3,99365,46,Independent Restaurant
1309.167115,1309.167115,0,2100,1050,5,4,6,123349,37,Regional
17873.29692,17873.29692,0,1750,1400,5,4,3,17497,47,Other
3784.262308,3784.262308,0,600,1200,5,4,7,145750,25,Independent Restaurant
4320.71,4320.71,0,1500,2500,5,7,10,6274,3,Independent Restaurant
6027.245962,6027.245962,0,2500,1000,5,6,8,50162,20,Independent Restaurant
1746.570417,1746.570417,0,3750,1000,5,6,7,138468,30,Hospitality
3250.826154,3250.826154,0,400,600,5,7,4,34520,48,Independent Restaurant
0,0,0,1600,1600,5,10,1,137026,5,Education
3707.664808,3707.664808,0,3200,600,5,4,6,63171,3,Independent Restaurant
2020.268654,2020.268654,0,1080,0,5,9,6,84460,3,Independent Restaurant
1058.956538,1058.956538,0,1225,1050,5,4,9,88682,19,Independent Restaurant
1917.708462,1917.708462,0,1920,640,5,7,10,152034,33,Other
11816.98923,11816.98923,0,1500,1200,5,9,10,140475,32,Education
397.4615385,397.4615385,0,900,900,5,4,9,154873,42,Independent Restaurant
383.7969231,383.7969231,0,900,600,5,4,9,24381,19,Health Care
2161.1625,2161.1625,0,1150,575,5,3,9,97617,49,Independent Restaurant
680.3876923,680.3876923,0,1600,100,5,2,10,36465,12,Independent Restaurant
1,1,0,1000,200,5,10,8,7522,25,Independent Restaurant
1,1,0,1000,200,5,10,8,7522,25,Independent Restaurant
1374.241731,1374.241731,0,1400,0,5,3,8,114912,49,Retail
1187.293077,1187.293077,0,1350,0,5,3,10,122267,42,Retail
424.4636539,424.4636539,0,80,80,5,7,4,29763,30,Independent Restaurant
1448.670192,1448.670192,0,480,160,5,8,10,56700,18,Independent Restaurant
644.9390385,644.9390385,0,750,300,5,9,7,145328,71,Independent Restaurant
1402.611346,1402.611346,0,900,375,5,4,10,51283,23,Hospitality
449.5078846,449.5078846,0,600,450,5,7,9,38625,71,Independent Restaurant
1349.264423,1349.264423,0,600,600,5,6,7,4047,34,Independent Restaurant
488.5746154,488.5746154,0,600,0,5,1,8,48225,20,Independent Restaurant
70.21173077,70.21173077,0,500,500,5,1,10,148627,34,Independent Restaurant
70.21173077,70.21173077,0,500,500,5,1,10,148627,34,Independent Restaurant
840.94,840.94,0,480,240,5,6,8,77486,65,Independent Restaurant
709.0059615,709.0059615,0,400,200,5,2,1,153641,1,Independent Restaurant
861.9392857,861.9392857,0,280,35,5,9,4,82624,13,Other
1686.149231,1686.149231,0,300,0,5,8,7,88559,58,Education
287.3355769,287.3355769,0,0,0,5,4,3,113896,2,Independent Restaurant
5773.579231,5773.579231,0,1154.715846,0,6,8,7,78688,3,Education
19459.16827,19459.16827,0,8000,6000,6,4,10,82279,51,Independent Restaurant
17768.48,17768.48,0,10500,2250,6,4,8,46230,35,Hospitality
1043.181923,1043.181923,0,3900,2600,6,3,5,100618,10,Hospitality
7901.228462,7901.228462,0,8000,500,6,2,10,59005,30,Independent Restaurant
8148.179423,8148.179423,0,4750,1900,6,10,7,39430,7,Hospitality
5979.160385,5979.160385,0,2400,1600,6,4,10,126394,10,Independent Restaurant
2944.049231,2944.049231,0,4800,800,6,9,8,148372,9,Independent Restaurant
2944.049231,2944.049231,0,4800,800,6,9,8,148372,9,Independent Restaurant
4665.898462,4665.898462,0,900,4500,6,2,9,12915,5,Independent Restaurant
1608.896538,1608.896538,0,1200,900,6,3,7,92055,37,Independent Restaurant
6862.422692,6862.422692,0,2400,2400,6,9,8,18390,14,Hospitality
5597.478846,5597.478846,0,1750,750,6,8,9,68073,13,Independent Restaurant
5622.739038,5622.739038,0,2250,2000,6,10,4,31809,28,Independent Restaurant
4666.429808,4666.429808,0,900,675,6,8,9,55348,37,Independent Restaurant
3776.579615,3776.579615,0,450,2700,6,3,10,59468,24,Independent Restaurant
21415.93865,21415.93865,0,0,1000,6,9,8,133948,24,Retail
3400.981538,3400.981538,0,570,380,6,5,7,127573,3,Independent Restaurant
6518.076154,6518.076154,0,350,175,6,5,8,17581,9,Independent Restaurant
1970.026154,1970.026154,0,875,350,6,9,10,53650,9,Independent Restaurant
2974.804808,2974.804808,0,1980,495,6,8,10,137731,16,Hospitality
2868.1625,2868.1625,0,600,600,6,5,9,60393,24,Independent Restaurant
1981.68,1981.68,0,1800,600,6,2,5,114373,31,Independent Restaurant
501.2009615,501.2009615,0,1000,1000,6,9,7,142908,35,Education
1981.489808,1981.489808,0,1200,400,6,9,10,138943,1,Hospitality
3459.500385,3459.500385,0,1000,500,6,10,8,50053,13,Independent Restaurant
455.685,455.685,0,100,1800,6,5,10,8486,26,Education
5047.521538,5047.521538,0,400,0,6,4,9,150122,8,Education
1197.89,1197.89,0,810,720,6,2,5,136527,33,Education
934.8571154,934.8571154,0,450,450,6,8,5,20554,17,Retail
1052.025385,1052.025385,0,525,375,6,4,9,58333,27,Hospitality
1402.604808,1402.604808,0,225,1200,6,9,10,29271,38,Independent Restaurant
2258.615385,2258.615385,0,1200,150,6,8,7,90738,54,Independent Restaurant
1550.6525,1550.6525,0,150,650,6,7,8,105723,6,Hospitality
374.3192308,374.3192308,0,0,250,6,5,7,67564,13,Retail
1394.390962,1394.390962,0,250,500,6,7,5,80587,11,Independent Restaurant
3412.652308,3412.652308,0,630,0,6,9,3,9460,8,Education
936.005,936.005,0,150.2,450.6,6,8,9,121052,27,Education
501.5269231,501.5269231,0,300,150,6,4,9,44557,24,Independent Restaurant
552.4676923,552.4676923,0,520,0,6,7,10,128746,17,Independent Restaurant
362.9890385,362.9890385,0,250,100,6,7,9,107012,7,Other
263.5855769,263.5855769,0,0,0,6,2,7,152852,6,Hospitality
199.3630769,199.3630769,0,0,0,6,4,2,28060,59,Independent Restaurant
7648.188462,7648.188462,0,917.7826154,2141.492769,7,4,9,44431,37,Regional
6167.993077,6167.993077,0,2467.197231,1850.397923,7,5,3,44038,42,Independent Restaurant
4523.931154,4523.931154,0,904.7862308,904.7862308,7,9,4,75977,27,Independent Restaurant
